OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908390627,14046,10
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908391027,14452,11
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908391678,15104,12
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908392678,16103,13
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908392776,16194,14
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908393160,16581,15
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908393861,17279,16
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908394595,18016,17
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908395112,18535,18
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908395562,18986,17
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908396795,20221,18
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908397429,20855,19
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908397945,21369,20
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908398361,21783,21
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908399245,22670,22
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908399709,23130,23
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908400761,24187,24
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908401277,24693,25
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908401662,25082,26
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908402428,25854,27
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403078,26494,26
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403093,26513,25
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403362,26788,26
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403426,26851,27
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403594,27013,28
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403711,27137,29
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908403843,27265,30
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908404528,27955,31
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908404677,28096,32
5_battlefield42.mp4 - 60.721,29B842E1-98A7-7BAE-C4B1-2CB0953DC6D7_2,00A7359F-E204-F0E0-C597-D06904480AB6,B6C15BB1-6F9B-1E41-EBBC-BF8257557465,1679908404994,28417,33
